 0.470,-0.187,-0.060,-0.431,-0.244,1.075,-2.482,0.007,7.162,-9.760,2.041,-4.639,0
 0.469,-0.187,-0.060,-0.432,-0.258,1.086,-2.481,0.007,7.174,-9.780,2.044,-4.649,0
 0.468,-0.187,-0.061,-0.433,-0.272,1.097,-2.480,0.006,7.187,-9.799,2.046,-4.659,0
 0.468,-0.187,-0.062,-0.434,-0.286,1.107,-2.478,0.006,7.198,-9.818,2.049,-4.668,0
 0.467,-0.187,-0.062,-0.434,-0.300,1.118,-2.477,0.006,7.210,-9.836,2.051,-4.677,0
 0.467,-0.187,-0.063,-0.435,-0.314,1.128,-2.475,0.006,7.221,-9.853,2.054,-4.686,0
 0.466,-0.187,-0.063,-0.436,-0.328,1.138,-2.472,0.006,7.231,-9.870,2.056,-4.695,0
 0.466,-0.187,-0.063,-0.436,-0.343,1.147,-2.470,0.006,7.242,-9.886,2.058,-4.703,0
 0.465,-0.187,-0.064,-0.437,-0.357,1.157,-2.467,0.005,7.252,-9.902,2.061,-4.711,0
 0.465,-0.187,-0.064,-0.438,-0.371,1.165,-2.463,0.005,7.261,-9.917,2.063,-4.718,0
 0.464,-0.187,-0.065,-0.438,-0.386,1.174,-2.460,0.005,7.271,-9.931,2.065,-4.725,0
 0.464,-0.187,-0.065,-0.439,-0.400,1.182,-2.456,0.005,7.280,-9.945,2.067,-4.732,0
 0.463,-0.187,-0.065,-0.439,-0.414,1.190,-2.451,0.005,7.288,-9.958,2.069,-4.739,0
 0.463,-0.187,-0.066,-0.440,-0.429,1.198,-2.446,0.005,7.297,-9.971,2.071,-4.746,0
 0.463,-0.186,-0.066,-0.441,-0.443,1.205,-2.441,0.004,7.305,-9.984,2.073,-4.752,0
 0.462,-0.186,-0.067,-0.441,-0.458,1.212,-2.436,0.004,7.313,-9.996,2.075,-4.758,0
 0.462,-0.186,-0.067,-0.442,-0.472,1.219,-2.430,0.004,7.321,-10.007,2.077,-4.763,0
 0.462,-0.186,-0.067,-0.442,-0.486,1.225,-2.424,0.004,7.328,-10.018,2.079,-4.769,0
 0.461,-0.186,-0.067,-0.443,-0.501,1.230,-2.418,0.004,7.335,-10.029,2.081,-4.774,0
 0.461,-0.186,-0.068,-0.443,-0.515,1.236,-2.411,0.004,7.342,-10.039,2.082,-4.779,0
 0.461,-0.186,-0.068,-0.444,-0.529,1.241,-2.403,0.004,7.349,-10.049,2.084,-4.784,0
 0.460,-0.186,-0.068,-0.444,-0.544,1.245,-2.396,0.004,7.356,-10.058,2.086,-4.788,0
 0.460,-0.186,-0.069,-0.444,-0.558,1.250,-2.388,0.003,7.362,-10.068,2.088,-4.793,0
 0.460,-0.186,-0.069,-0.445,-0.572,1.253,-2.380,0.003,7.369,-10.076,2.089,-4.797,0
 0.459,-0.186,-0.069,-0.445,-0.586,1.257,-2.371,0.003,7.375,-10.085,2.091,-4.801,0
 0.459,-0.186,-0.069,-0.446,-0.600,1.260,-2.362,0.003,7.381,-10.093,2.093,-4.805,0
 0.459,-0.186,-0.070,-0.446,-0.614,1.262,-2.353,0.003,7.386,-10.100,2.095,-4.808,0
 0.459,-0.186,-0.070,-0.447,-0.628,1.264,-2.343,0.003,7.392,-10.108,2.096,-4.812,0
 0.458,-0.186,-0.070,-0.447,-0.641,1.265,-2.333,0.003,7.397,-10.115,2.098,-4.815,0
 0.458,-0.186,-0.070,-0.447,-0.655,1.266,-2.323,0.003,7.403,-10.121,2.100,-4.818,0
 0.458,-0.186,-0.070,-0.448,-0.668,1.267,-2.312,0.002,7.408,-10.128,2.101,-4.821,0
 0.458,-0.185,-0.070,-0.448,-0.682,1.267,-2.301,0.002,7.413,-10.134,2.103,-4.824,0
 0.458,-0.185,-0.071,-0.448,-0.695,1.267,-2.289,0.002,7.418,-10.140,2.105,-4.826,0
 0.457,-0.185,-0.071,-0.449,-0.708,1.266,-2.277,0.002,7.423,-10.145,2.106,-4.829,0
 0.457,-0.185,-0.071,-0.449,-0.721,1.264,-2.265,0.002,7.428,-10.151,2.108,-4.831,0
 0.457,-0.185,-0.071,-0.449,-0.733,1.262,-2.253,0.002,7.433,-10.156,2.110,-4.833,0
 0.457,-0.185,-0.071,-0.450,-0.746,1.260,-2.240,0.002,7.437,-10.160,2.112,-4.835,0
 0.457,-0.185,-0.071,-0.450,-0.758,1.257,-2.227,0.002,7.442,-10.165,2.114,-4.837,0
 0.457,-0.185,-0.072,-0.450,-0.770,1.253,-2.213,0.002,7.446,-10.169,2.115,-4.838,0
 0.456,-0.185,-0.072,-0.450,-0.782,1.249,-2.199,0.002,7.451,-10.173,2.117,-4.840,0
 0.456,-0.185,-0.072,-0.451,-0.794,1.244,-2.185,0.001,7.455,-10.177,2.119,-4.841,0
 0.456,-0.185,-0.072,-0.451,-0.805,1.239,-2.171,0.001,7.459,-10.181,2.121,-4.842,0
 0.456,-0.185,-0.072,-0.451,-0.816,1.233,-2.156,0.001,7.464,-10.184,2.123,-4.844,0
 0.456,-0.185,-0.072,-0.452,-0.827,1.227,-2.141,0.001,7.468,-10.188,2.125,-4.845,0
 0.456,-0.185,-0.072,-0.452,-0.838,1.220,-2.125,0.001,7.472,-10.191,2.127,-4.845,0
 0.456,-0.184,-0.072,-0.452,-0.848,1.212,-2.110,0.001,7.477,-10.193,2.129,-4.846,0
 0.455,-0.184,-0.072,-0.452,-0.858,1.204,-2.094,0.001,7.481,-10.196,2.131,-4.847,0
 0.455,-0.184,-0.072,-0.452,-0.868,1.195,-2.077,0.001,7.485,-10.199,2.134,-4.847,0
 0.455,-0.184,-0.073,-0.453,-0.877,1.186,-2.061,0.001,7.489,-10.201,2.136,-4.847,0
 0.455,-0.184,-0.073,-0.453,-0.886,1.175,-2.044,0.001,7.494,-10.203,2.138,-4.848,0
 0.455,-0.184,-0.073,-0.453,-0.895,1.164,-2.026,0.001,7.498,-10.205,2.141,-4.848,0
 0.455,-0.184,-0.073,-0.453,-0.903,1.153,-2.009,0.000,7.502,-10.207,2.143,-4.847,0
 0.455,-0.184,-0.073,-0.453,-0.911,1.141,-1.991,0.000,7.507,-10.208,2.146,-4.847,0
 0.455,-0.184,-0.073,-0.454,-0.919,1.128,-1.973,0.000,7.511,-10.210,2.148,-4.847,0
 0.454,-0.184,-0.073,-0.454,-0.926,1.114,-1.954,0.000,7.516,-10.211,2.151,-4.846,0
 0.454,-0.183,-0.073,-0.454,-0.932,1.099,-1.935,0.000,7.520,-10.212,2.154,-4.846,0
 0.454,-0.183,-0.073,-0.454,-0.939,1.084,-1.916,0.000,7.525,-10.213,2.157,-4.845,0
 0.454,-0.183,-0.073,-0.454,-0.944,1.068,-1.896,0.000,7.530,-10.214,2.160,-4.844,0
 0.454,-0.183,-0.073,-0.454,-0.950,1.051,-1.877,-0.000,7.535,-10.214,2.164,-4.843,0
 0.454,-0.183,-0.073,-0.455,-0.954,1.034,-1.856,-0.000,7.540,-10.215,2.167,-4.842,0
 0.454,-0.183,-0.073,-0.455,-0.959,1.015,-1.836,-0.000,7.546,-10.215,2.171,-4.840,0
 0.454,-0.183,-0.073,-0.455,-0.962,0.996,-1.815,-0.000,7.551,-10.215,2.175,-4.838,0
 0.454,-0.182,-0.073,-0.455,-0.966,0.975,-1.794,-0.000,7.557,-10.215,2.179,-4.837,0
 0.454,-0.182,-0.073,-0.455,-0.968,0.954,-1.772,-0.000,7.563,-10.215,2.183,-4.835,0
 0.453,-0.182,-0.073,-0.455,-0.970,0.931,-1.750,-0.000,7.570,-10.214,2.188,-4.832,0
 0.453,-0.182,-0.073,-0.455,-0.971,0.908,-1.728,-0.001,7.576,-10.214,2.193,-4.830,0
 0.453,-0.182,-0.073,-0.455,-0.972,0.883,-1.705,-0.001,7.583,-10.213,2.198,-4.827,0
 0.453,-0.181,-0.073,-0.455,-0.972,0.858,-1.681,-0.001,7.591,-10.212,2.203,-4.824,0
 0.453,-0.181,-0.073,-0.455,-0.971,0.831,-1.657,-0.001,7.599,-10.211,2.209,-4.821,0
 0.453,-0.181,-0.073,-0.456,-0.970,0.802,-1.633,-0.001,7.608,-10.209,2.216,-4.817,0
 0.453,-0.181,-0.073,-0.456,-0.967,0.773,-1.608,-0.001,7.617,-10.208,2.223,-4.813,0
 0.452,-0.180,-0.073,-0.456,-0.964,0.741,-1.583,-0.001,7.627,-10.206,2.230,-4.809,0
 0.452,-0.180,-0.073,-0.456,-0.959,0.709,-1.556,-0.001,7.638,-10.203,2.239,-4.804,0
 0.452,-0.180,-0.073,-0.456,-0.954,0.674,-1.529,-0.001,7.650,-10.201,2.248,-4.799,0
 0.452,-0.179,-0.073,-0.456,-0.948,0.637,-1.502,-0.001,7.663,-10.198,2.258,-4.793,0
 0.452,-0.179,-0.073,-0.455,-0.940,0.599,-1.473,-0.001,7.678,-10.194,2.269,-4.786,0
 0.452,-0.178,-0.073,-0.455,-0.931,0.558,-1.444,-0.001,7.694,-10.190,2.282,-4.778,0
 0.451,-0.178,-0.073,-0.455,-0.920,0.514,-1.413,-0.001,7.713,-10.186,2.297,-4.769,0
 0.451,-0.177,-0.073,-0.455,-0.908,0.468,-1.381,-0.001,7.735,-10.180,2.313,-4.759,0
 0.451,-0.176,-0.073,-0.455,-0.894,0.419,-1.349,-0.001,7.760,-10.174,2.333,-4.747,0
 0.450,-0.175,-0.073,-0.455,-0.878,0.366,-1.315,-0.001,7.790,-10.166,2.357,-4.732,0
 0.450,-0.174,-0.073,-0.454,-0.859,0.311,-1.280,-0.002,7.827,-10.156,2.385,-4.714,0
 0.449,-0.172,-0.073,-0.454,-0.839,0.252,-1.244,-0.002,7.872,-10.145,2.420,-4.693,0
 0.448,-0.171,-0.073,-0.453,-0.818,0.194,-1.209,-0.002,7.928,-10.130,2.464,-4.665,0
 0.447,-0.168,-0.073,-0.452,-0.796,0.137,-1.177,-0.002,7.998,-10.112,2.518,-4.632,0
 0.446,-0.166,-0.072,-0.451,-0.777,0.089,-1.150,-0.002,8.082,-10.089,2.584,-4.591,0
 0.445,-0.163,-0.072,-0.450,-0.763,0.054,-1.131,-0.002,8.178,-10.064,2.658,-4.544,0
 0.444,-0.159,-0.072,-0.449,-0.754,0.031,-1.119,-0.002,8.280,-10.037,2.738,-4.495,0
 0.442,-0.156,-0.072,-0.447,-0.749,0.017,-1.113,-0.002,8.385,-10.009,2.819,-4.444,0
 0.441,-0.152,-0.072,-0.446,-0.747,0.009,-1.109,-0.002,8.490,-9.980,2.902,-4.392,0
 0.439,-0.149,-0.071,-0.445,-0.746,0.004,-1.107,-0.002,8.596,-9.952,2.984,-4.340,0
 0.438,-0.146,-0.071,-0.443,-0.747,0.002,-1.107,-0.002,8.702,-9.922,3.067,-4.288,0
 0.436,-0.142,-0.071,-0.442,-0.747,0.000,-1.107,-0.002,8.808,-9.893,3.150,-4.235,0
 0.435,-0.139,-0.071,-0.441,-0.749,-0.001,-1.107,-0.002,8.914,-9.864,3.233,-4.183,0
 0.434,-0.135,-0.071,-0.439,-0.750,-0.001,-1.108,-0.002,9.020,-9.834,3.316,-4.130,0
 0.432,-0.132,-0.070,-0.438,-0.751,-0.001,-1.109,-0.002,9.127,-9.804,3.400,-4.077,0
 0.431,-0.128,-0.070,-0.437,-0.753,-0.002,-1.109,-0.002,9.233,-9.774,3.483,-4.024,0
 0.429,-0.125,-0.070,-0.435,-0.754,-0.002,-1.110,-0.002,9.339,-9.744,3.566,-3.971,0
 0.428,-0.121,-0.070,-0.434,-0.756,-0.002,-1.111,-0.002,9.445,-9.713,3.650,-3.918,0
 0.426,-0.118,-0.070,-0.433,-0.757,-0.002,-1.112,-0.002,9.551,-9.683,3.733,-3.865,0
 0.425,-0.114,-0.069,-0.432,-0.759,-0.002,-1.112,-0.002,9.657,-9.652,3.816,-3.811,0
 0.424,-0.111,-0.069,-0.430,-0.761,-0.002,-1.113,-0.002,9.763,-9.621,3.900,-3.758,0
 0.422,-0.107,-0.069,-0.429,-0.762,-0.002,-1.114,-0.003,9.869,-9.590,3.983,-3.704,0
 0.421,-0.104,-0.069,-0.428,-0.764,-0.002,-1.115,-0.003,9.975,-9.558,4.067,-3.650,0
 0.420,-0.100,-0.069,-0.426,-0.765,-0.002,-1.116,-0.003,10.081,-9.527,4.151,-3.596,0
 0.418,-0.097,-0.068,-0.425,-0.767,-0.002,-1.116,-0.003,10.187,-9.495,4.234,-3.542,0
 0.417,-0.093,-0.068,-0.424,-0.769,-0.002,-1.117,-0.003,10.293,-9.463,4.318,-3.488,0
 0.415,-0.090,-0.068,-0.422,-0.770,-0.002,-1.118,-0.003,10.399,-9.431,4.402,-3.434,0
 0.414,-0.086,-0.068,-0.421,-0.772,-0.002,-1.119,-0.003,10.505,-9.399,4.485,-3.379,0
 0.413,-0.083,-0.068,-0.420,-0.773,-0.002,-1.119,-0.003,10.611,-9.366,4.569,-3.325,0
 0.411,-0.079,-0.067,-0.418,-0.775,-0.002,-1.120,-0.003,10.716,-9.334,4.653,-3.270,0
 0.410,-0.076,-0.067,-0.417,-0.777,-0.002,-1.121,-0.003,10.822,-9.301,4.736,-3.215,0
 0.409,-0.072,-0.067,-0.416,-0.778,-0.002,-1.122,-0.003,10.927,-9.268,4.820,-3.161,0
 0.407,-0.069,-0.067,-0.415,-0.780,-0.002,-1.122,-0.003,11.033,-9.235,4.904,-3.106,0
 0.406,-0.065,-0.067,-0.413,-0.782,-0.002,-1.123,-0.003,11.138,-9.201,4.988,-3.051,0
 0.405,-0.062,-0.066,-0.412,-0.783,-0.002,-1.124,-0.003,11.244,-9.168,5.071,-2.996,0
 0.403,-0.059,-0.066,-0.411,-0.785,-0.002,-1.125,-0.003,11.349,-9.134,5.155,-2.941,0
 0.402,-0.055,-0.066,-0.409,-0.786,-0.002,-1.125,-0.003,11.454,-9.101,5.239,-2.885,0
 0.401,-0.052,-0.066,-0.408,-0.788,-0.002,-1.126,-0.003,11.559,-9.067,5.322,-2.830,0
 0.399,-0.048,-0.066,-0.407,-0.790,-0.002,-1.127,-0.003,11.664,-9.033,5.406,-2.775,0
 0.398,-0.045,-0.065,-0.406,-0.791,-0.002,-1.127,-0.003,11.769,-8.999,5.489,-2.719,0
 0.397,-0.041,-0.065,-0.404,-0.793,-0.002,-1.128,-0.003,11.873,-8.964,5.573,-2.664,0
 0.395,-0.038,-0.065,-0.403,-0.795,-0.002,-1.129,-0.003,11.978,-8.930,5.656,-2.608,0
 0.394,-0.034,-0.065,-0.402,-0.796,-0.002,-1.130,-0.003,12.082,-8.895,5.740,-2.553,0
 0.393,-0.031,-0.065,-0.401,-0.798,-0.002,-1.130,-0.003,12.187,-8.861,5.823,-2.497,0
 0.392,-0.027,-0.064,-0.399,-0.800,-0.002,-1.131,-0.003,12.291,-8.826,5.907,-2.441,0
 0.390,-0.024,-0.064,-0.398,-0.801,-0.002,-1.132,-0.003,12.395,-8.791,5.990,-2.386,0
 0.389,-0.020,-0.064,-0.397,-0.803,-0.002,-1.132,-0.003,12.499,-8.756,6.073,-2.330,0
 0.388,-0.017,-0.064,-0.396,-0.804,-0.002,-1.133,-0.003,12.603,-8.720,6.156,-2.274,0
 0.386,-0.013,-0.064,-0.394,-0.806,-0.002,-1.134,-0.004,12.706,-8.685,6.239,-2.218,0
 0.385,-0.010,-0.063,-0.393,-0.808,-0.002,-1.134,-0.004,12.810,-8.649,6.322,-2.162,0
 0.384,-0.006,-0.063,-0.392,-0.809,-0.002,-1.135,-0.004,12.913,-8.614,6.405,-2.106,0
 0.383,-0.003,-0.063,-0.391,-0.811,-0.002,-1.136,-0.004,13.016,-8.578,6.488,-2.050,0
 0.381,0.001,-0.063,-0.390,-0.813,-0.002,-1.137,-0.004,13.119,-8.542,6.571,-1.994,0
 0.380,0.004,-0.063,-0.388,-0.814,-0.002,-1.137,-0.004,13.222,-8.506,6.654,-1.938,0
 0.379,0.008,-0.062,-0.387,-0.816,-0.002,-1.138,-0.004,13.325,-8.470,6.736,-1.882,0
 0.378,0.011,-0.062,-0.386,-0.818,-0.002,-1.139,-0.004,13.427,-8.434,6.819,-1.826,0
 0.377,0.015,-0.062,-0.385,-0.819,-0.002,-1.139,-0.004,13.529,-8.398,6.901,-1.770,0
 0.375,0.018,-0.062,-0.384,-0.821,-0.002,-1.140,-0.004,13.632,-8.362,6.984,-1.714,0
 0.374,0.022,-0.062,-0.382,-0.822,-0.002,-1.141,-0.004,13.733,-8.325,7.066,-1.658,0
 0.373,0.025,-0.061,-0.381,-0.824,-0.002,-1.141,-0.004,13.835,-8.289,7.148,-1.602,0
 0.372,0.029,-0.061,-0.380,-0.826,-0.002,-1.142,-0.004,13.936,-8.252,7.230,-1.545,0
 0.370,0.032,-0.061,-0.379,-0.827,-0.002,-1.143,-0.004,14.038,-8.216,7.311,-1.489,0
 0.369,0.035,-0.061,-0.378,-0.829,-0.002,-1.143,-0.004,14.139,-8.179,7.393,-1.433,0
 0.368,0.039,-0.061,-0.376,-0.831,-0.002,-1.144,-0.004,14.240,-8.142,7.475,-1.377,0
 0.367,0.042,-0.060,-0.375,-0.832,-0.002,-1.145,-0.004,14.340,-8.105,7.556,-1.321,0
 0.366,0.046,-0.060,-0.374,-0.834,-0.002,-1.145,-0.004,14.440,-8.068,7.637,-1.265,0
 0.365,0.049,-0.060,-0.373,-0.835,-0.002,-1.146,-0.004,14.540,-8.031,7.719,-1.209,0
