1,-0.5,-0.5
2,-0.48991934088711203,-0.40050939586146966
3,-0.3899332530799136,-0.3988413895631587
4,-0.29057019616418733,-0.4101100594208724
5,-0.42730352921198966,-0.49870561379981837
6,-0.1906725846444169,-0.40558598905835297
7,-0.09390285745569481,-0.3803744857350622
8,-0.11824923001504972,-0.3624676552922411
9,-0.13291043680699177,-0.40052828525032125
10,-0.004302501755255081,-0.33596979838840163
11,0.0947084136585882,-0.3219398793254572
12,0.06854806585031914,-0.22542233582920781
13,0.10390632527072058,-0.13188200500469344
14,0.05197131045219898,-0.04642585112564303
15,0.03924250139294111,0.05276072770401999
16,0.010486405976607525,0.14853696158490884
17,0.07513331490884834,-0.10046134038353138
18,0.054636105163222745,0.23826323455849996
19,-0.035070925967544256,0.2824520178151546
20,-0.13417523486169136,0.2958062665253394
21,-0.19714918740458975,0.37348690311596466
22,0.03706275151644278,-0.22585114240753845
23,-0.09568016926294787,0.36206263010187933
24,-0.2817250794276859,0.32013038066090216
25,0.1349435592738213,0.2978510925018269
26,0.092372473326372,-0.08635615253281526
27,0.2030336358204351,0.3710886612481764
28,-0.011049709329927257,0.41533255831213123
29,-0.31650763615534294,0.4138863071268452
30,-0.05265752602697027,0.20455933844575547
31,-0.3637738406459371,0.2629639501045835
32,0.03201566265356115,-0.2573367725214474
33,0.29436475599420026,0.41181489956950024
34,0.38834354947467026,0.4459907152284596
35,0.4801160973518277,0.4062691913889233
36,-0.4545183903854477,0.22094696910197603
37,-0.39395686212881964,-0.4878840193741477
38,-0.015416975677699618,-0.265682122002302
39,0.4675308821658414,0.30706429050835987
40,0.17119269324024297,-0.024814516767026437
41,0.47840410643845405,0.4831452994175692
