2,1,0.9581027900707803
3,2,0.6926803063568304
4,3,0.6391523437567396
5,1,0.07270799337533158
6,4,0.3569490005584927
7,6,0.522188055332344
8,7,0.030222515337192807
9,8,0.040786793664150583
10,7,0.38215799728121574
11,10,0.13595744846342575
12,11,0.221362099459705
13,12,0.7474976099215895
14,13,0.5466846000258156
15,14,0.5082163333424027
16,15,0.2938789805276651
17,13,0.042604510213355956
18,16,0.2814320748648777
19,18,0.2707415153273051
20,19,0.4005156823321337
21,20,0.15489884122172143
22,12,0.03148823421191826
23,20,0.07662751326930954
24,21,0.3437674497639676
25,18,0.3599731691397498
26,17,0.02227431047750899
27,25,0.16208651707141203
28,23,0.10806338081123651
29,24,0.1276756667964876
30,19,0.07985335309800222
31,24,0.2553727738620707
32,22,0.03188758394202534
33,27,0.31367471496422117
34,33,0.21222196025074072
35,34,0.1213425528023024
36,31,0.13283828782472973
37,5,0.035058623924356776
38,32,0.04816118807734906
39,35,0.31738416018731486
40,26,0.20355117436599202
41,35,0.07689516823910006
