0,0,0,0,0,0
8.785931353191792e-22,0.0025697512061989263,-0.0028707519492014674,0.00030100074300253965,1.6844268950068405e-22,-3.189414125536131e-19
-1.3116066023691282e-06,0.007709216673372985,-0.008612143226155911,0.000902486680852357,-1.3116066023691299e-06,4.3987193056347733e-07
-7.213640552710546e-06,0.015418058187399893,-0.01722311678392984,0.0018026394547705352,-7.213640552709914e-06,2.4191417594003266e-06
-2.29508353154898e-05,0.025695065536012782,-0.028699853134956585,0.0029970917120418676,-2.2950835315450353e-05,7.695886901403384e-06
-5.5729448527604056e-05,0.03853728272210512,-0.04303297602901396,0.0044770104251562045,-5.5729448526769946e-05,1.868288174135549e-05
-0.00011470673120999798,0.05393884174771086,-0.06020381348682369,0.006226533574762784,-0.00011470673120095624,3.843816422690444e-05
-0.00021097027365950927,0.0718895286796011,-0.08017978814525203,0.00821961318204983,-0.00021097027359503914,7.064628271878491e-05
-0.0003575026498066785,0.0923731291682931,-0.10290907865657341,0.010416363667360474,-0.0003575026494626073,0.00011958581619390954
-0.000569126796404181,0.11536563152339105,-0.1283147879064637,0.012759077803945116,-0.0005691267949214439,0.00019007855870266447
-0.0008624285438558401,0.14083340237830624,-0.15628896750416013,0.015168148755476434,-0.0008624285384392091,0.00028741629557716255
-0.0012556550021901023,0.16873148683051664,-0.1866869644429183,0.017538214724721345,-0.001255654984850038,0.0004172626476771659
-0.001768591272328902,0.1990022117077707,-0.2193226466898864,0.019734904109215693,-0.0017685912225190472,0.0005855301819393588
-0.0024224230106073617,0.23157427461531627,-0.25396509335849066,0.0215925801418719,-0.002422422879949343,0.0007982367846245849
-0.0032395980121844923,0.26636247087028975,-0.2903372673527169,0.0229134423739613,-0.0032395976949964184,0.001061349687280779
-0.004243704961673537,0.3032681398214981,-0.3281170060798059,0.023468226550236036,-0.004243704241566096,0.0013806296430521532
-0.0054593903324166755,0.34218030743632194,-0.3669403829437124,0.02299856342987419,-0.005459388790673746,0.0017614904614565935
-0.006912333863708322,0.3829773828854612,-0.4064071604191234,0.02122084399117436,-0.006912330729453423,0.0022088894431514672
